time_s,Temperature_uniform_noise
6406.110000000131,36.68804544737279
6407.204000000131,37.67695923593864
6408.298000000131,36.46152115381428
6409.392000000131,35.21935815018255
6410.486000000131,35.05710031397442
6411.580000000131,34.903750784934125
6412.674000000131,35.84812303766082
6413.768000000131,36.81031190471931
6414.862000000131,38.343632430588606
6415.956000000131,39.894769570793564
6417.050000000131,39.821594806271484
6418.144000000131,40.35518492922767
6419.238000000131,39.880136342114504
6420.332000000131,38.94976408938782
6421.426000000131,39.74169512024591
6422.520000000131,40.07830248549433
6423.614000000131,41.57498978268071
6424.708000000132,42.61635341426515
6425.802000000132,44.81779697778753
6426.896000000132,47.0905069986603
6427.990000000132,49.452300091226846
6429.084000000132,52.438674685607324
6430.178000000132,54.969725614378135
6431.272000000132,58.152082966474104
6432.366000000132,60.87911665295654
6433.460000000132,62.60641993653746
6434.554000000132,63.84276632582966
6435.648000000132,64.59706412801256
6436.742000000132,64.28927337710365
6437.836000000132,64.56152259216567
6438.930000000132,63.76277494697578
6440.024000000132,63.561883882088594
6441.118000000132,63.3966260458882
6442.212000000132,63.2135515953444
6443.306000000132,63.03047714479288
6444.400000000132,62.32081257128904
6445.4940000001325,61.084557874829
6446.5880000001325,59.33952966974073
6447.682000000133,57.076819648867954
6448.776000000133,54.87646777817387
6449.870000000133,53.28288079495806
6450.964000000133,50.10952344286209
6452.058000000133,46.47193411799249
6453.152000000133,41.82570608304581
6454.246000000133,38.321741365705286
6455.340000000133,35.442358150186415
6456.434000000133,33.16083151496639
6457.528000000133,30.432889521319986
6458.622000000133,28.891752381115026
6459.716000000133,27.47533154127131
6460.810000000133,26.174718694624865
6461.904000000133,25.55213719281093
6462.998000000133,25.616495342989623
6464.092000000133,24.716756318945848
6465.186000000133,23.95955020959512
6466.280000000133,23.31815209344552
6467.3740000001335,23.86355883073351
6468.4680000001335,24.49804863972686
6469.562000000134,26.83702511794616
6470.656000000134,29.238359746355723
6471.750000000134,32.79977430671097
6472.844000000134,34.772510191014376
6473.938000000134,37.32528604128868
6475.032000000134,41.0025085948412
6476.126000000134,43.63545920963372
6477.220000000134,46.32185966744483
6478.314000000134,49.06170996827453
6479.408000000134,51.863918419271315
6480.502000000134,55.2372585290789
6481.596000000134,57.02191996283851
6482.690000000134,58.84221462527718
6483.784000000134,59.63605396329925
6484.878000000134,59.36780474823337
6485.972000000134,58.0196503657439
6487.066000000134,57.76030945785358
6488.160000000135,57.51878516429893
6489.254000000135,58.38389095966751
6490.348000000135,57.66031807899198
6491.442000000135,56.45469661120713
6492.536000000135,54.775934863473104
6493.630000000135,53.695029696045644
6494.724000000135,51.56094428270194
6495.818000000135,49.48030871237297
6496.912000000135,48.01534633668622
6498.006000000135,46.04161045238283
6499.100000000135,45.18341296417435
6500.194000000135,44.34303209031313
6501.288000000135,43.53828444511937
6502.382000000135,43.30466845872483
6503.476000000135,42.580095578053154
6504.570000000135,41.90897254039619
6505.664000000135,41.84461439021365
6506.758000000135,42.89579463613761
6507.852000000135,44.000424725064704
6508.946000000135,44.62300622687863
6510.040000000136,44.73681422007591
6511.134000000136,44.341848704652655
6512.228000000136,42.89370294330158
6513.322000000136,43.096594008181036
6514.416000000136,41.67517316834505
6515.510000000136,40.78925075862921
6516.604000000136,38.8234231814975
6517.698000000136,37.419818955993314
6518.792000000136,36.56952977495267
6519.886000000136,35.15701724228452
6520.980000000136,33.735596402444656
6522.074000000136,32.858582299904384
6523.168000000136,30.910571337108337
6524.262000000136,27.329340162413565
6525.356000000136,24.292515725022227
6526.450000000136,22.335596455054493
6527.544000000136,21.44967404534252
6528.638000000136,20.001528283995306
6529.732000000136,18.00006747818454
6530.826000000136,17.087420146969073
6531.9200000001365,16.70136293870593
6533.014000000137,16.868620774914056
6534.108000000137,17.02697030395822
6535.202000000137,17.711909955946975
6536.296000000137,18.38794130077949
6537.390000000137,19.063972645608146
6538.484000000137,20.284410727740234
6539.578000000137,22.049255547160314
6540.672000000137,22.743103506328495
6541.766000000137,23.99917481712805
6542.860000000137,25.808561172395017
6543.954000000137,27.617947527661983
6545.048000000137,29.409517268589433
6546.142000000137,32.272083869772636
6547.236000000137,36.205647331219325
6548.330000000137,39.5591708266874
6549.424000000137,41.806064233224504
6550.518000000137,42.38410419919927
6551.612000000137,42.38210419919927
6552.7060000001375,42.89778601498763
6553.8000000001375,43.913333032232536
6554.894000000138,44.33102346916701
6555.988000000138,44.713080677422425
6557.082000000138,44.506189612546834
6558.176000000138,43.67471704584186
6559.270000000138,42.77197802179422
6560.364000000138,42.91351093649499
6561.458000000138,41.92168884075743
6562.552000000138,40.35873508621681
6563.646000000138,38.760148103001
6564.740000000138,37.661426321241734
6565.834000000138,36.00048118784337
6566.928000000138,35.4283495290403
6568.022000000138,35.409532914704634
6569.116000000138,35.399624607532935
6570.210000000138,34.30981113293764
6571.304000000138,33.237814272681874
6572.398000000138,32.719132456893526
6573.492000000138,32.20935894826914
6574.5860000001385,31.681768825309085
6575.6800000001385,31.1541787023529
6576.774000000139,30.63549688656068
6577.868000000139,30.687946729575405
6578.962000000139,29.669399712330495
6580.056000000139,30.346431057159148
6581.150000000139,30.57704704354596
6582.244000000139,30.35233936433084
6583.338000000139,30.163264913779322
6584.432000000139,30.527505507706802
6585.526000000139,30.865021180119193
6586.620000000139,31.72912697549164
6587.714000000139,33.146547815331495
6588.808000000139,33.992836996368275
6589.902000000139,34.27690282576981
6590.996000000139,35.06974216379187
6592.090000000139,35.818039965970904
6593.184000000139,35.9862978021829
6594.278000000139,37.22555249864293
6595.372000000139,36.778137140201096
6596.46600000014,36.286180245916235
6597.56000000014,37.365085413339834
6598.65400000014,37.29281895598945
6599.74800000014,36.59597099682127
6600.84200000014,35.30126645735038
6601.93600000014,34.515335426500016
6603.03000000014,33.667046245459375
6604.12400000014,32.19417556260866
6605.21800000014,31.738851896999
6606.31200000014,31.774485125678055
6607.40600000014,32.30998355580207
6608.50000000014,32.25653371278735
6609.59400000014,32.18526725543697
6610.68800000014,30.9895540948161
6611.78200000014,30.33824767149481
6612.87600000014,28.01808780760732
6613.97000000014,24.61802277629237
6615.06400000014,21.217957744981277
6616.15800000014,19.96879474134955
6617.2520000001405,18.69290681621047
6618.3460000001405,19.041330795790696
6619.440000000141,19.38975477537092
6620.534000000141,18.667181894699247
6621.628000000141,19.613462454597634
6622.722000000141,20.042061198696075
6623.816000000141,21.04179160160532
6624.910000000141,22.068246926014197
6626.004000000141,22.59483704897811
6627.098000000141,23.15706040060949
6628.192000000141,24.861547069850882
6629.286000000141,25.512853493172173
6630.380000000141,27.279698312599976
6631.474000000141,29.662216326666154
6632.568000000141,32.62477430671097
6633.662000000141,35.07855877812754
6634.756000000141,36.99684481942394
6635.850000000141,40.557259379775324
6636.944000000141,44.13549055446238
6638.038000000141,47.16040668468974
6639.1320000001415,49.649824384781496
6640.2260000001415,51.603743654753096
6641.320000000142,53.593296153396025
6642.414000000142,53.96744505448361
6643.508000000142,55.46604065884555
6644.602000000142,55.34032435848431
6645.696000000142,56.33905476138969
6646.790000000142,56.25787999687147
6647.884000000142,56.149980310842025
6648.978000000142,57.104169177904396
6650.072000000142,58.085082966474104
6651.166000000142,58.548314939247746
6652.260000000142,58.51168171057641
6653.354000000142,57.975183280448526
6654.448000000142,56.912094727360596
6655.542000000142,55.90245601728738
6656.636000000142,54.36622718425026
6657.730000000142,53.41894662435959
6658.824000000142,51.418485818544966
6659.918000000143,49.43584162706987
6661.012000000143,47.47992235710214
6662.106000000143,45.041954500021234
6663.200000000143,43.20184322324691
6664.294000000143,40.3352766220637
6665.388000000143,38.63769825999014
6666.482000000143,36.46697961797125
6667.576000000143,35.447432600726344
6668.670000000143,35.025742163791875
6669.764000000143,34.148728061251596
6670.858000000143,34.4496105049888
6671.952000000143,34.79503448457288
6673.046000000143,35.71159012295619
6674.140000000143,35.56605720825542
6675.234000000143,35.99165595236158
6676.328000000143,35.3284412218686
6677.422000000143,35.22744984301086
6678.516000000143,34.03764498955782
6679.610000000143,32.87456505761987
6680.704000000143,32.83593182894468
6681.798000000144,32.832931828940815
6682.892000000144,31.785659890188548
6683.986000000144,30.78292948728703
6685.080000000144,30.34242243601689
6686.174000000144,29.919731999082416
6687.268000000144,30.050356606615352
6688.362000000144,29.636574476848715
6689.456000000144,30.856012558976936
6690.550000000144,30.97772885933818
6691.644000000144,31.652760204166835
6692.738000000144,32.85438167195553
6693.832000000144,33.48487148094116
6694.926000000144,33.017639508159796
6696.020000000144,31.99709249092262
6697.114000000144,31.512043903801725
6698.208000000144,30.464771965053323
6699.302000000144,30.506313500900212
6700.396000000144,30.55676334391107
6701.490000000144,30.62502980125759
6702.584000000144,30.16670613565179
6703.6780000001445,29.71729077721381
6704.7720000001445,31.481135596633894
6705.866000000145,33.81611207486092
6706.960000000145,35.64231504446741
6708.054000000145,37.51305954991693
6709.148000000145,39.428345591213336
6710.242000000145,41.35253993966985
6711.336000000145,42.76796077950584
6712.430000000145,43.64788318922168
6713.524000000145,42.89458538703878
6714.618000000145,42.14128758485974
6715.712000000145,41.93239651998029
6716.806000000145,41.71459714792913
6717.900000000145,42.58561125046941
6718.994000000145,42.912218615713975
6720.088000000145,43.23882598095854
6721.182000000145,43.57434165337479
6722.276000000145,43.90094901861936
6723.370000000145,44.23646469103561
6724.4640000001455,44.009757011816625
6725.5580000001455,44.32745606988949
6726.652000000146,45.17174525093013
6727.746000000146,44.9004960358604
6728.840000000146,44.04920685482748
6729.934000000146,43.697782875247256
6731.028000000146,42.748502315348865
6732.122000000146,41.75468021961905
6733.216000000146,39.62750311343932
6734.310000000146,38.00019120871614
6735.404000000146,36.87274450545338
6736.498000000146,35.70075626633601
6737.592000000146,33.95763636841943
6738.686000000146,32.758923207794695
6739.780000000146,31.569118354349385
6740.874000000146,28.7728182105127
6741.968000000146,26.56546633981862
6743.062000000146,25.473652865223322
6744.156000000146,23.337567451883487
6745.250000000146,21.7815220045107
6746.3440000001465,20.778791601605313
6747.4380000001465,20.847058058951838
6748.532000000147,20.888599594798727
6749.626000000147,20.385734393346034
6750.720000000147,19.3473707617616
6751.814000000147,18.897955403323632
6752.908000000147,18.501989887896517
6754.002000000147,18.150565908312423
6755.096000000147,18.379181894699244
6756.190000000147,19.187837847060834
6757.284000000147,20.59435037973285
6758.378000000147,21.509906018123882
6759.472000000147,24.129948325748572
6760.566000000147,26.830165397895342
6761.660000000147,29.03942557575726
6762.754000000147,31.284318982294366
6763.848000000147,34.62693417059846
6764.942000000147,36.86291926996773
6766.036000000147,40.160992922424946
6767.130000000147,43.40561673187129
6768.224000000148,46.605699005470754
6769.318000000148,49.25246623460281
6770.412000000148,50.79260337480777
6771.506000000148,52.850422330797215
6772.600000000148,54.88151636529089
6773.694000000148,55.25266526637462
6774.788000000148,54.445917621184726
6775.882000000148,54.63890037889635
6776.976000000148,53.67180320467003
6778.070000000148,52.633439573085596
6779.164000000148,52.603714651582095
6780.258000000148,52.50272327272049
6781.352000000148,52.88378048098363
6782.446000000148,52.08694114295771
6783.540000000148,50.65661199595003
6784.634000000148,48.048386302660994
6785.728000000148,44.280080677422426
6786.822000000148,40.99382363930861
6787.916000000148,38.19852349546806
6789.0100000001485,35.37649843012788
6790.1040000001485,31.44784327585674
6791.198000000149,26.965873077114335
6792.292000000149,21.92167952674054
6793.386000000149,16.89530259070628
6794.480000000149,12.448965620639058
6795.574000000149,8.564852002210941
6796.668000000149,6.885090254476914
6797.762000000149,6.347591824352893
6798.856000000149,6.390133360192053
6799.950000000149,7.03943978351721
6801.044000000149,7.733287742685391
6802.138000000149,6.865181947305217
6803.232000000149,6.594932732243208
6804.326000000149,6.360316745856387
6805.420000000149,6.714649032608314
6806.514000000149,7.122431162374951
6807.608000000149,9.716748548496152
6808.702000000149,12.846564364749092
6809.796000000149,15.985288488166002
6810.8900000001495,18.026290829815927
6811.9840000001495,21.12938172456537
6813.07800000015,24.20574769779973
6814.17200000015,27.799795486826305
6815.26600000015,32.99143025906869
6816.36000000015,37.59411675816848
6817.45400000015,41.590038369793874
6818.54800000015,44.97028678677316
6819.64200000015,47.70813708759512
6820.73600000015,49.82140588660316
6821.83000000015,50.75677813932599
6822.92400000015,51.60306732036277
6824.01800000015,52.342456815370106
6825.11200000015,52.9393133956844
6826.20600000015,52.858138631166184
6827.30000000015,51.55452578451974
6828.39400000015,50.652786760472104
6829.48800000015,49.05519977724856
6830.58200000015,46.80630637071532
6831.67600000015,44.47723819965613
6832.770000000151,41.541405141122546
6833.864000000151,39.63202740699397
6834.958000000151,36.03597961797125
6836.052000000151,32.91307210888614
6837.146000000151,29.701081528122714
6838.240000000151,26.41782449000117
6839.334000000151,22.527802564401362
6840.428000000151,19.655327656050325
6841.522000000151,16.756127826184198
6842.616000000151,13.830203074818442
6843.710000000151,10.877553401949186
6844.804000000151,8.978083974988444
6845.898000000151,8.14961140829119
6846.992000000151,7.312230534422245
6848.086000000151,7.59038805665595
6849.180000000151,7.368680377436963
6850.274000000151,7.727012664188887
6851.368000000151,7.558754827980756
6852.462000000151,7.952720343411734
6853.556000000152,7.802279121535406
6854.650000000152,8.740651374265958
6855.744000000152,9.661207012653122
6856.838000000152,10.563946036696901
6857.932000000152,13.090996965467713
6859.026000000152,14.520326112479257
6860.120000000152,15.976380180994308
6861.214000000152,18.512339416940677
6862.308000000152,22.128203820299053
6863.402000000152,25.181844872029913
6864.496000000152,27.646537650618175
6865.590000000152,29.54009877040336
6866.684000000152,31.94243339881293
6867.778000000152,33.77363636842329
6868.872000000152,35.01589106488332
6869.966000000152,37.846824437391334
6871.060000000152,39.52658618512537
6872.154000000152,41.13508147551674
6873.248000000152,43.198900431510054
6874.342000000152,44.65595450002124
6875.4360000001525,46.60396546282114
6876.5300000001525,48.498526582606324
6877.624000000153,49.80413942925277
6878.718000000153,51.09193566155582
6879.812000000153,51.835325156570896
6880.906000000153,50.927677825351566
6882.000000000153,50.555528924263974
6883.094000000153,50.14774679449733
6884.188000000153,50.25764648052291
6885.282000000153,49.78750620057758
6886.376000000153,49.843956043588435
6887.470000000153,49.33818253497178
6888.564000000153,48.8235007191757
6889.658000000153,48.30881890338734
6890.752000000153,47.231913735963744
6891.846000000153,46.17282518287581
6892.940000000153,42.38279463612988
6894.034000000153,39.68157756398698
6895.128000000153,37.55149215063941
6896.2220000001535,35.48376488748213
6897.3160000001535,34.5672092490911
6898.410000000154,32.61528997912337
6899.504000000154,30.68118732349516
6900.598000000154,29.318216326670022
6901.692000000154,27.419746899709278
6902.786000000154,26.065684210055835
6903.880000000154,25.86279314516866
6904.974000000154,26.24885035342794
6906.068000000154,27.22385583482982
6907.162000000154,27.72572103627865
6908.256000000154,27.772262572125538
6909.350000000154,27.898978872494503
6910.444000000154,27.55255489290655
6911.538000000154,26.706265711873634
6912.632000000154,25.922334681015542
6913.726000000154,26.298483582106996
6914.820000000154,27.25467244916935
6915.914000000154,29.344216326666157
6917.008000000154,31.478301740009858
6918.1020000001545,33.69256191787177
6919.1960000001545,35.415865201456555
6920.290000000155,36.63930328358092
6921.384000000155,38.46950625317969
6922.478000000155,39.84438555718038
6923.572000000155,42.37043648594734
6924.666000000155,44.396622213273176
6925.760000000155,47.01175621373004
6926.854000000155,49.073575169723355
6927.948000000155,50.59989569558492
6929.042000000155,51.07303597553411
6930.136000000155,51.01958613251939
6931.230000000155,50.975044596672504
6932.324000000155,52.56372327272049
6933.418000000155,54.17912687027583
6934.512000000155,56.374570433802084
6935.606000000155,58.587830611667854
6936.700000000155,58.65018876184655
6937.794000000155,58.75708844787212
6938.888000000155,58.917437976912424
6939.982000000156,58.07805710304348
6941.076000000156,55.676722474633905
6942.170000000156,54.42655947100218
6943.264000000156,53.800977969188246
6944.358000000156,54.3176597849766
6945.452000000156,53.78116135485258
6946.546000000156,52.218207600311956
6947.640000000156,51.27983534758913
6948.734000000156,50.421637859376794
6949.828000000156,49.64361513569812
6950.922000000156,47.312546964635075
6952.016000000156,46.132650418353734
6953.110000000156,46.08610888251071
6954.204000000156,44.45088867061584
6955.298000000156,41.25371470418807
6956.392000000156,39.73430248549433
6957.486000000156,38.80383853993548
6958.580000000156,37.900099515891704
6959.674000000156,37.576400457807246
6960.7680000001565,37.27942632124174
6961.8620000001565,35.92036363158057
6962.956000000157,35.64120610935073
6964.050000000157,36.95963557033284
6965.144000000157,37.69802506534405
6966.238000000157,36.803194348456515
6967.332000000157,35.9261802459201
6968.426000000157,35.60248118783951
6969.520000000157,35.287690436934476
6970.614000000157,34.95508307168991
6971.708000000157,34.604659092109685
6972.802000000157,32.603198286291196
6973.896000000157,31.11941929627265
6974.990000000157,29.573282156067698
6976.084000000157,26.920514926931787
6977.178000000157,25.338744558055495
6978.272000000157,24.274656004967564
6979.366000000157,21.550622318485118
6980.460000000157,18.799863710495323
6981.554000000157,16.59351183979738
6982.6480000001575,15.467065136526898
6983.7420000001575,14.331710126088577
6984.836000000158,14.25844366874206
6985.930000000158,14.72067564151569
6987.024000000158,14.656317491333144
6988.118000000158,13.494237559391323
6989.212000000158,13.367521259030088
6990.306000000158,14.33852674043197
6991.400000000158,15.87175557345751
6992.494000000158,17.40498440649463
6993.588000000158,18.96493816103912
6994.682000000158,20.02502671412705
6995.776000000158,22.19174535614208
6996.870000000158,25.482910701431457
6997.964000000158,28.827525889735547
6999.058000000158,31.67227587658309
7000.152000000158,33.46384561751053
7001.246000000158,36.37986206170845
7002.340000000158,39.34932834891724
7003.434000000158,41.81892943468105
7004.528000000159,44.33307205628404
7005.622000000159,46.90957282806184
7006.716000000159,48.986208398398546
7007.810000000159,51.65179224186626
7008.904000000159,52.71978910212589
7009.998000000159,54.358917621188596
7011.092000000159,57.65799127364194
7012.186000000159,59.89497637300735
7013.280000000159,61.025331383449526
7014.374000000159,61.0401479977852
7015.468000000159,61.608279656588266
7016.562000000159,62.18531962256304
7017.656000000159,62.226861158409925
7018.750000000159,62.31294423009598
7019.844000000159,61.91697871466499
7020.938000000159,61.592279656592126
7022.032000000159,62.40984391611769
7023.126000000159,61.1299559909786
7024.220000000159,59.948059444701116
7025.31400000016,59.94405944469726
7026.40800000016,58.94923734896357
7027.50200000016,56.963593157488475
7028.59600000016,55.58471385349165
7029.69000000016,54.2771010068452
7030.78400000016,53.602977969188245
7031.87800000016,53.000121388877815
7032.97200000016,51.370809484154634
7034.06600000016,49.794947422446185
7035.16000000016,47.772670002299755
7036.25400000016,46.3927906982952
7037.34800000016,45.10199446599215
7038.44200000016,42.78474290927248
7039.53600000016,39.985442765439664
7040.63000000016,37.775090894741716
7041.72400000016,36.144778990018544
7042.81800000016,33.95224373366399
7043.91200000016,32.84852195190473
7045.00600000016,32.28920690743732
7046.10000000016,32.774163801722175
7047.1940000001605,33.750077590284164
7048.2880000001605,33.03932132395588
7049.382000000161,33.363928689200435
7050.476000000161,33.626177904266314
7051.570000000161,32.728347187382646
7052.664000000161,31.214843275856744
7053.758000000161,28.532351125217332
7054.852000000161,25.77859251722367
7055.946000000161,22.435885636091275
7057.040000000161,19.00409568326896
7058.134000000161,16.572036133355894
7059.228000000161,13.524303388792866
7060.322000000161,10.38748757254379
7061.416000000161,8.785900589324108
7062.510000000161,7.66636219322918
7063.604000000161,6.475557339776142
7064.698000000161,6.31120781073971
7065.792000000161,6.093408438688559
7066.886000000161,5.259935871991303
7067.980000000161,2.730884943212768
7069.0740000001615,0.13947586426713343
7070.168000000162,-2.5142913648726477
7071.262000000162,-3.615013146628044
7072.356000000162,-4.7959096929132485
7073.450000000162,-5.530390880752755
7074.544000000162,-5.2384167441833895
7075.638000000162,-3.366672238741593
7076.732000000162,-2.0927843136025075
7077.826000000162,0.7875989019240848
7078.920000000162,5.274477407830467
7080.014000000162,9.208040869273304
7081.108000000162,12.052790856124705
7082.202000000162,15.415222658760602
7083.296000000162,19.295336277188717
7084.390000000162,23.130908359773805
7085.484000000162,26.886305677840678
7086.578000000162,30.561528231389335
7087.672000000162,33.59435266878453
7088.766000000162,36.0204122186976
7089.8600000001625,38.91070374138816
7090.9540000001625,41.69409557805316
7092.048000000163,44.39731265020379
7093.142000000163,46.98472172915715
7094.236000000163,48.92082438478536
7095.330000000163,49.16134867834387
7096.424000000163,49.875013251851584
7097.518000000163,50.50850306083335
7098.612000000163,50.52631967517287
7099.706000000163,50.45505321782249
7100.800000000163,49.723572029979124
7101.894000000163,48.32296780447493
7102.988000000163,47.35096232308077
7104.082000000163,47.351962323076904
7105.176000000163,46.166157469627734
7106.270000000163,45.44458458895606
7107.364000000163,43.03634165337479
7108.458000000163,40.59246548912606
7109.552000000163,37.61309089474172
7110.646000000163,34.0804012558977
7111.740000000164,31.09211835434938
7112.834000000164,28.139468681476266
7113.928000000164,25.249177158785702
7115.022000000164,22.40342717193043
7116.116000000164,20.726665424200267
7117.210000000164,20.21889191557588
7118.304000000164,20.87119833889717
7119.398000000164,21.050364482276997
7120.492000000164,21.318613697339003
7121.586000000164,19.489410727732512
7122.680000000164,18.29369756711164
7123.774000000164,18.838104304415083
7124.868000000164,18.936095683272825
7125.962000000164,20.774206960047152
7127.056000000164,22.165902878379644
7128.150000000164,22.575685008142422
7129.244000000164,24.154455377018714
7130.338000000164,26.36671555488449
7131.432000000164,29.221373848899862
7132.5260000001645,33.24502038202875
7133.6200000001645,38.4643800757785
7134.714000000165,42.68400936662673
7135.808000000165,46.430498377521914
7136.902000000165,50.257162152939166
7137.996000000165,54.71731573733818
7139.090000000165,58.16883061166786
7140.184000000165,60.60279846874489
7141.278000000165,63.081307861672684
7142.372000000165,64.51554531585593
7143.466000000165,66.51200612166669
7144.560000000165,69.58837209490105
7145.654000000165,72.1025147165079
7146.748000000165,72.41230546741292
7147.842000000165,72.70427960397842
7148.936000000165,71.33630860716102
7150.030000000165,70.49492773328436
7151.124000000165,70.189045289551
7152.218000000165,69.88316284580995
7153.312000000165,68.47065031314179
7154.4060000001655,67.03141285895853
7155.5000000001655,64.42318716567337
7156.594000000166,61.22601319923788
7157.688000000166,58.54652104859847
7158.782000000166,55.286988931980424
7159.876000000166,52.562955245501854
7160.970000000166,48.72338316291676
7162.064000000166,44.82145293014912
7163.158000000166,40.883889468706286
7164.252000000166,36.375194348460376
7165.346000000166,32.39308935117452
7166.440000000166,26.44815677674923
7167.534000000166,21.123648494128787
7168.628000000166,16.42131596709856
7169.722000000166,11.791405912108615
7170.816000000166,7.782136775510633
7171.910000000166,3.3184827484348105
7173.004000000166,0.018814080332013816
7174.098000000166,-3.221632663045675
7175.192000000166,-6.399505297275184
7176.286000000167,-8.44328056214087
7177.380000000167,-9.339639665054229
7178.474000000167,-9.063330175284456
7179.568000000167,-8.16471477671898
7180.662000000167,-7.773022140516403
7181.756000000167,-6.797046197929291
7182.850000000167,-5.269625872974082
7183.944000000167,-3.1782162840417882
7185.038000000167,-0.5091321057298899
7186.132000000167,2.739947674886917
7187.226000000167,6.545688608304232
7188.320000000167,11.45339409635747
7189.414000000167,14.71484644671066
7190.508000000167,18.492736569707716
7191.602000000167,22.254749829192235
7192.696000000167,25.984912243335174
7193.790000000167,30.240070943902857
7194.884000000167,35.53191710171315
7195.978000000167,40.222631150388764
7197.072000000168,44.85146297525832
7198.166000000168,49.39562965728538
7199.260000000168,74.00751632513555
